,label,dice,prunning,cohort,subject_id
28,42.0,0.016666666666666666,prune_10,ET,sub-1012
29,43.0,0.9657368290258449,prune_10,ET,sub-1012
30,44.0,0.9165911151405258,prune_10,ET,sub-1012
31,46.0,0.9078765908822255,prune_10,ET,sub-1012
32,47.0,0.9312022304475316,prune_10,ET,sub-1012
33,1027.0,0.7886580129312473,prune_10,ET,sub-1012
34,49.0,0.9376531641920138,prune_10,ET,sub-1012
35,50.0,0.9088239049929766,prune_10,ET,sub-1012
36,51.0,0.9187456858297999,prune_10,ET,sub-1012
37,52.0,0.8817230469700658,prune_10,ET,sub-1012
38,53.0,0.8764807859000289,prune_10,ET,sub-1012
39,54.0,0.7166543846720708,prune_10,ET,sub-1012
40,58.0,0.7889390519187359,prune_10,ET,sub-1012
41,60.0,0.9001301621109927,prune_10,ET,sub-1012
42,62.0,0.09090909090909091,prune_10,ET,sub-1012
43,63.0,0.8075959933222037,prune_10,ET,sub-1012
44,1030.0,0.8063458327007742,prune_10,ET,sub-1012
45,1031.0,0.816595920902785,prune_10,ET,sub-1012
46,77.0,0.6144987271184386,prune_10,ET,sub-1012
47,80.0,1.0,prune_10,ET,sub-1012
48,1034.0,0.6785295267892061,prune_10,ET,sub-1012
49,85.0,0.007246376811594203,prune_10,ET,sub-1012
50,251.0,0.0007727975270479134,prune_10,ET,sub-1012
51,252.0,0.0018018018018018018,prune_10,ET,sub-1012
52,253.0,0.0017513134851138354,prune_10,ET,sub-1012
53,254.0,0.0017857142857142857,prune_10,ET,sub-1012
54,255.0,0.0010460251046025104,prune_10,ET,sub-1012
55,1016.0,0.7902083333333333,prune_10,ET,sub-1012
56,1000.0,0.0016891891891891893,prune_10,ET,sub-1012
57,1003.0,0.7553568266336108,prune_10,ET,sub-1012
58,1015.0,0.7314083731178846,prune_10,ET,sub-1012
59,1006.0,0.6792303637322088,prune_10,ET,sub-1012
60,1007.0,0.74833903764848,prune_10,ET,sub-1012
61,2000.0,0.004366812227074236,prune_10,ET,sub-1012
62,1008.0,0.7979063531353136,prune_10,ET,sub-1012
63,2002.0,0.702061855670103,prune_10,ET,sub-1012
64,2003.0,0.6791359842906235,prune_10,ET,sub-1012
65,2005.0,0.6840504789417667,prune_10,ET,sub-1012
66,2006.0,0.4815677143965852,prune_10,ET,sub-1012
67,2007.0,0.7362184767456597,prune_10,ET,sub-1012
68,2008.0,0.7039892880229015,prune_10,ET,sub-1012
69,2009.0,0.7403179567370342,prune_10,ET,sub-1012
70,2010.0,0.7871228320266096,prune_10,ET,sub-1012
71,2011.0,0.7641312250090876,prune_10,ET,sub-1012
72,2012.0,0.8066524660003277,prune_10,ET,sub-1012
73,2013.0,0.6488414858403825,prune_10,ET,sub-1012
